Episode(timeslot),agent,reward,action
1000,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1001,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1002,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1003,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1004,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1005,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1006,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1007,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1008,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1009,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1010,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1011,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1012,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1013,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1014,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1015,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1016,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1017,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1018,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1019,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1020,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1021,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1022,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1023,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1024,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1025,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1026,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1027,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1028,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1029,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1030,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1031,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1032,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1033,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1034,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1035,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1036,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1037,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1038,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1039,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1040,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1041,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1042,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1043,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1044,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1045,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1046,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1047,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1048,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1049,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1050,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1051,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1052,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1053,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1054,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1055,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1056,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1057,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1058,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1059,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1060,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1061,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1062,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1063,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1064,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1065,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1066,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1067,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
1068,1,0.6169606447219849,[1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0]
